team1_Hero_1_Name,team1_Hero_2_Name,team1_Hero_3_Name,team1_Hero_4_Name,team1_Hero_5_Name,team1_Hero_1_Role,team1_Hero_2_Role,team1_Hero_3_Role,team1_Hero_4_Role,team1_Hero_5_Role,team1_Hero_1_Win_Rate,team1_Hero_2_Win_Rate,team1_Hero_3_Win_Rate,team1_Hero_4_Win_Rate,team1_Hero_5_Win_Rate,team1_Hero_1_Popularity,team1_Hero_2_Popularity,team1_Hero_3_Popularity,team1_Hero_4_Popularity,team1_Hero_5_Popularity,team1_Hero_1_Ban_Rate,team1_Hero_2_Ban_Rate,team1_Hero_3_Ban_Rate,team1_Hero_4_Ban_Rate,team1_Hero_5_Ban_Rate,team1_Hero_1_Scaling_Rating,team1_Hero_2_Scaling_Rating,team1_Hero_3_Scaling_Rating,team1_Hero_4_Scaling_Rating,team1_Hero_5_Scaling_Rating,team1_Hero_1_Cooldown_Rating,team1_Hero_2_Cooldown_Rating,team1_Hero_3_Cooldown_Rating,team1_Hero_4_Cooldown_Rating,team1_Hero_5_Cooldown_Rating,team1_Hero_1_Item_Dependency_Rating,team1_Hero_2_Item_Dependency_Rating,team1_Hero_3_Item_Dependency_Rating,team1_Hero_4_Item_Dependency_Rating,team1_Hero_5_Item_Dependency_Rating,team1_Hero_1_Mobility_Rating,team1_Hero_2_Mobility_Rating,team1_Hero_3_Mobility_Rating,team1_Hero_4_Mobility_Rating,team1_Hero_5_Mobility_Rating,team1_Hero_1_Crowd_Control_Rating,team1_Hero_2_Crowd_Control_Rating,team1_Hero_3_Crowd_Control_Rating,team1_Hero_4_Crowd_Control_Rating,team1_Hero_5_Crowd_Control_Rating,team1_Hero_1_Base_Stats_Growth_Rating,team1_Hero_2_Base_Stats_Growth_Rating,team1_Hero_3_Base_Stats_Growth_Rating,team1_Hero_4_Base_Stats_Growth_Rating,team1_Hero_5_Base_Stats_Growth_Rating,team1_Hero_1_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_2_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_3_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_4_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_5_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_1_Ultimate_Impact_Rating_Early_Game,team1_Hero_2_Ultimate_Impact_Rating_Early_Game,team1_Hero_3_Ultimate_Impact_Rating_Early_Game,team1_Hero_4_Ultimate_Impact_Rating_Early_Game,team1_Hero_5_Ultimate_Impact_Rating_Early_Game,team1_Hero_1_Ultimate_Impact_Rating_Late_Game,team1_Hero_2_Ultimate_Impact_Rating_Late_Game,team1_Hero_3_Ultimate_Impact_Rating_Late_Game,team1_Hero_4_Ultimate_Impact_Rating_Late_Game,team1_Hero_5_Ultimate_Impact_Rating_Late_Game,team1_Hero_1_Ultimate_Impact_Rating_Mid_Game,team1_Hero_2_Ultimate_Impact_Rating_Mid_Game,team1_Hero_3_Ultimate_Impact_Rating_Mid_Game,team1_Hero_4_Ultimate_Impact_Rating_Mid_Game,team1_Hero_5_Ultimate_Impact_Rating_Mid_Game,team1_Hero_1_Ultimate_Impact_Rating_Support,team1_Hero_2_Ultimate_Impact_Rating_Support,team1_Hero_3_Ultimate_Impact_Rating_Support,team1_Hero_4_Ultimate_Impact_Rating_Support,team1_Hero_5_Ultimate_Impact_Rating_Support,team1_Hero_1_Strength_Rating,team1_Hero_2_Strength_Rating,team1_Hero_3_Strength_Rating,team1_Hero_4_Strength_Rating,team1_Hero_5_Strength_Rating,team2_Hero_1_Name,team2_Hero_2_Name,team2_Hero_3_Name,team2_Hero_4_Name,team2_Hero_5_Name,team2_Hero_1_Role,team2_Hero_2_Role,team2_Hero_3_Role,team2_Hero_4_Role,team2_Hero_5_Role,team2_Hero_1_Win_Rate,team2_Hero_2_Win_Rate,team2_Hero_3_Win_Rate,team2_Hero_4_Win_Rate,team2_Hero_5_Win_Rate,team2_Hero_1_Popularity,team2_Hero_2_Popularity,team2_Hero_3_Popularity,team2_Hero_4_Popularity,team2_Hero_5_Popularity,team2_Hero_1_Ban_Rate,team2_Hero_2_Ban_Rate,team2_Hero_3_Ban_Rate,team2_Hero_4_Ban_Rate,team2_Hero_5_Ban_Rate,team2_Hero_1_Scaling_Rating,team2_Hero_2_Scaling_Rating,team2_Hero_3_Scaling_Rating,team2_Hero_4_Scaling_Rating,team2_Hero_5_Scaling_Rating,team2_Hero_1_Cooldown_Rating,team2_Hero_2_Cooldown_Rating,team2_Hero_3_Cooldown_Rating,team2_Hero_4_Cooldown_Rating,team2_Hero_5_Cooldown_Rating,team2_Hero_1_Item_Dependency_Rating,team2_Hero_2_Item_Dependency_Rating,team2_Hero_3_Item_Dependency_Rating,team2_Hero_4_Item_Dependency_Rating,team2_Hero_5_Item_Dependency_Rating,team2_Hero_1_Mobility_Rating,team2_Hero_2_Mobility_Rating,team2_Hero_3_Mobility_Rating,team2_Hero_4_Mobility_Rating,team2_Hero_5_Mobility_Rating,team2_Hero_1_Crowd_Control_Rating,team2_Hero_2_Crowd_Control_Rating,team2_Hero_3_Crowd_Control_Rating,team2_Hero_4_Crowd_Control_Rating,team2_Hero_5_Crowd_Control_Rating,team2_Hero_1_Base_Stats_Growth_Rating,team2_Hero_2_Base_Stats_Growth_Rating,team2_Hero_3_Base_Stats_Growth_Rating,team2_Hero_4_Base_Stats_Growth_Rating,team2_Hero_5_Base_Stats_Growth_Rating,team2_Hero_1_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_2_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_3_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_4_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_5_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_1_Ultimate_Impact_Rating_Early_Game,team2_Hero_2_Ultimate_Impact_Rating_Early_Game,team2_Hero_3_Ultimate_Impact_Rating_Early_Game,team2_Hero_4_Ultimate_Impact_Rating_Early_Game,team2_Hero_5_Ultimate_Impact_Rating_Early_Game,team2_Hero_1_Ultimate_Impact_Rating_Late_Game,team2_Hero_2_Ultimate_Impact_Rating_Late_Game,team2_Hero_3_Ultimate_Impact_Rating_Late_Game,team2_Hero_4_Ultimate_Impact_Rating_Late_Game,team2_Hero_5_Ultimate_Impact_Rating_Late_Game,team2_Hero_1_Ultimate_Impact_Rating_Mid_Game,team2_Hero_2_Ultimate_Impact_Rating_Mid_Game,team2_Hero_3_Ultimate_Impact_Rating_Mid_Game,team2_Hero_4_Ultimate_Impact_Rating_Mid_Game,team2_Hero_5_Ultimate_Impact_Rating_Mid_Game,team2_Hero_1_Ultimate_Impact_Rating_Support,team2_Hero_2_Ultimate_Impact_Rating_Support,team2_Hero_3_Ultimate_Impact_Rating_Support,team2_Hero_4_Ultimate_Impact_Rating_Support,team2_Hero_5_Ultimate_Impact_Rating_Support,team2_Hero_1_Strength_Rating,team2_Hero_2_Strength_Rating,team2_Hero_3_Strength_Rating,team2_Hero_4_Strength_Rating,team2_Hero_5_Strength_Rating,Persentase_Kemenangan_Tim_1,Persentase_Kemenangan_Tim_2,result
Yin,Carmilla,Lunox,Clint,Saber,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.05,50.11,50.16,50.02,49.16,0.28,0.64,0.65,1.47,0.31,0.38,0.21,0.09,1.12,2.75,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.25,54.45,44.56,52.82,41.12,Paquito,Chip,Yve,Bruno,Helcurt,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,42.92,53.14,51.9,50.86,50.86,0.17,0.5,0.18,0.36,0.3,0.02,20.96,0.04,0.04,0.26,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.58,56.04,50.37,41.86,41.28,56.47442303194647,43.52557696805353,Menang
Thamuz,Floryn,Zhask,Clint,Karina,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,45.57,58.82,51.91,50.02,46.94,0.17,1.43,0.36,1.47,0.45,0.02,82.78,0.07,1.12,0.87,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48.37,63.22,52.18,52.82,41.67,Phoveus,Edith,Pharsa,Hanabi,Saber,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,52.84,50.72,50.79,46.9,49.16,1.68,0.26,1.09,0.4,0.31,5.31,0.04,0.28,0.12,2.75,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.18,50.82,59.16,41.08,41.12,46.138956471502624,53.86104352849736,Kalah
Fredrinn,Atlas,Yve,Wanwan,Harley,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,52.82,46.12,51.9,56.31,48.74,1.27,0.28,0.18,0.73,0.28,6.59,0.06,0.04,2.19,0.19,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64.2,39.64,50.37,37.41,50.44,Terizla,Tigreal,Nana,Clint,Helcurt,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.65,45.0,43.72,50.02,50.86,0.33,1.54,0.46,1.47,0.3,0.03,0.95,0.2,1.12,0.26,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.9,52.0,50.74,52.82,41.28,49.033619164284744,50.96638083571526,Kalah
Silvanna,Grock,Zhask,Melissa,Ling,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,47.03,46.42,51.91,53.4,49.64,0.14,0.09,0.36,0.62,1.27,0.02,0.02,0.07,1.46,0.92,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.51,47.83,52.18,45.37,50.68,Dyrroth,Belerick,Eudora,Layla,Karina,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,45.06,47.98,49.87,48.9,46.94,0.28,0.8,0.45,0.83,0.45,0.04,0.62,0.61,0.64,0.87,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.32,45.46,52.52,46.03,41.67,53.47303561414344,46.52696438585656,Menang
Badang,Kalea,Chang'e,Lesley,Natalia,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,52.24,55.77,48.67,41.59,49.34,2.68,0.79,1.0,0.34,0.12,23.6,97.54,0.23,0.06,0.13,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.83,62.39,57.62,48.88,39.02,Dyrroth,Gatotkaca,Xavier,Miya,Hayabusa,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,45.06,52.56,52.97,49.61,51.54,0.28,1.76,1.58,0.56,1.65,0.04,1.06,0.28,0.37,70.28,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.32,66.47,64.72,43.52,51.99,52.97834807404186,47.02165192595814,Menang
Lukas,Franco,Lunox,Claude,Lancelot,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,52.42,45.74,50.16,46.44,42.57,2.04,1.72,0.65,0.62,0.45,70.05,3.51,0.09,0.04,0.08,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.13,44.27,44.56,33.14,30.28,Guinevere,Grock,Chang'e,Clint,Ling,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.19,46.42,48.67,50.02,49.64,0.63,0.09,1.0,1.47,1.27,0.15,0.02,0.23,1.12,0.92,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.37,47.83,57.62,52.82,50.68,43.16142729950004,56.83857270049997,Kalah
Alucard,Carmilla,Lylia,Claude,Helcurt,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,53.44,50.11,46.06,46.44,50.86,0.63,0.64,0.45,0.62,0.3,0.28,0.21,0.04,0.04,0.26,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.36,54.45,51.32,33.14,41.28,Chou,Atlas,Luo Yi,Karrie,Karina,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,46.76,46.12,49.59,47.43,46.94,1.45,0.28,0.45,0.68,0.45,0.51,0.06,0.16,0.22,0.87,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.58,39.64,54.39,44.05,41.67,50.753227096184595,49.246772903815405,Menang
Roger,Baxia,Valentina,Moskov,Fanny,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,44.89,50.8,45.89,53.09,46.55,0.19,0.05,0.53,1.95,1.12,0.03,0.02,0.28,0.56,78.34,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.37,38.74,52.09,58.48,46.0,Aulus,Angela,Eudora,Clint,Saber,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,49.74,51.48,49.87,50.02,49.16,0.06,2.21,0.45,1.47,0.31,0.03,4.54,0.61,1.12,2.75,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.52,63.0,52.52,52.82,41.12,43.96112598480735,56.03887401519264,Kalah
Arlott,Grock,Gord,Moskov,Harley,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.69,46.42,50.73,53.09,48.74,0.28,0.09,0.28,1.95,0.28,0.07,0.02,0.07,0.56,0.19,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.41,47.83,51.03,58.48,50.44,Leomord,Chip,Pharsa,Claude,Hanzo,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.58,53.14,50.79,46.44,48.06,0.55,0.5,1.09,0.62,0.82,0.5,20.96,0.28,0.04,59.41,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.12,56.04,59.16,33.14,51.56,49.53134211694256,50.468657883057446,Kalah
Yin,Kalea,Cecilion,Melissa,Helcurt,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.05,55.77,50.0,53.4,50.86,0.28,0.79,2.84,0.62,0.3,0.38,97.54,4.34,1.46,0.26,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.25,62.39,76.83,45.37,41.28,Phoveus,Atlas,Alice,Kimmy,Selena,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,52.84,46.12,53.88,47.56,49.21,1.68,0.28,0.39,1.64,2.85,5.31,0.06,1.38,12.28,39.65,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,66.18,39.64,53.2,64.9,70.23,47.365283111508575,52.63471688849142,Kalah
Hilda,Kalea,Pharsa,Layla,Benedetta,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.76,55.77,50.79,48.9,49.1,0.5,0.79,1.09,0.83,0.69,0.27,97.54,0.28,0.64,0.15,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53.55,62.39,59.16,46.03,44.65,Roger,Gatotkaca,Luo Yi,Granger,Aamon,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,44.89,52.56,49.59,43.91,50.65,0.19,1.76,0.45,3.31,0.2,0.03,1.06,0.16,20.91,0.09,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.37,66.47,54.39,71.36,40.2,47.711485567569866,52.288514432430134,Kalah
Phoveus,Tigreal,Harith,Brody,Fanny,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,52.84,45.0,50.93,51.22,46.55,1.68,1.54,1.33,1.67,1.12,5.31,0.95,6.49,4.42,78.34,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.18,52.0,54.23,55.51,46.0,Jawhead,Gloo,Lunox,Yi Sun-shin,Hayabusa,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,49.13,51.3,50.16,46.64,51.54,0.66,1.27,0.65,1.37,1.65,0.39,48.94,0.09,7.37,70.28,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.38,55.98,44.56,51.43,51.99,52.43928405916907,47.56071594083094,Menang
Jawhead,Edith,Valentina,Bruno,Natalia,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,49.13,50.72,45.89,50.86,49.34,0.66,0.26,0.53,0.36,0.12,0.39,0.04,0.28,0.04,0.13,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.38,50.82,52.09,41.86,39.02,Leomord,Angela,Gord,Melissa,Selena,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.58,51.48,50.73,53.4,49.21,0.55,2.21,0.28,0.62,2.85,0.5,4.54,0.07,1.46,39.65,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53.12,63.0,51.03,45.37,70.23,42.86838670045305,57.13161329954695,Kalah
Minsitthar,Edith,Valir,Granger,Aamon,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.92,50.72,48.85,43.91,50.65,0.41,0.26,0.73,3.31,0.2,0.39,0.04,0.66,20.91,0.09,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.81,50.82,55.02,71.36,40.2,Suyou,Faramis,Nana,Ixia,Hanzo,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,47.92,54.85,43.72,50.93,48.06,2.35,0.22,0.46,0.33,0.82,28.56,0.11,0.2,0.11,59.41,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.73,53.67,50.74,41.59,51.56,52.0488423723438,47.9511576276562,Menang
Yin,Edith,Zhuxin,Natan,Saber,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.05,50.72,49.6,51.27,49.16,0.28,0.26,1.21,1.51,0.31,0.38,0.04,34.61,4.8,2.75,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.25,50.82,53.44,55.96,41.12,Roger,Khufra,Cecilion,Miya,Ling,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,44.89,50.18,50.0,49.61,49.64,0.19,0.62,2.84,0.56,1.27,0.03,0.28,4.34,0.37,0.92,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.37,44.28,76.83,43.52,50.68,52.04127485067575,47.95872514932425,Menang
Jawhead,Belerick,Kagura,Claude,Gusion,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,49.13,47.98,48.89,46.44,45.71,0.66,0.8,0.69,0.62,0.31,0.39,0.62,0.08,0.04,0.07,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.38,45.46,44.57,33.14,29.82,Leomord,Floryn,Lunox,Yi Sun-shin,Selena,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.58,58.82,50.16,46.64,49.21,0.55,1.43,0.65,1.37,2.85,0.5,82.78,0.09,7.37,39.65,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,53.12,63.22,44.56,51.43,70.23,37.210757999442095,62.78924200055791,Kalah
Guinevere,Atlas,Odette,Moskov,Fanny,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.19,46.12,50.6,53.09,46.55,0.63,0.28,0.3,1.95,1.12,0.15,0.06,0.03,0.56,78.34,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.37,39.64,51.18,58.48,46.0,Terizla,Gloo,Harith,Granger,Aamon,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.65,51.3,50.93,43.91,50.65,0.33,1.27,1.33,3.31,0.2,0.03,48.94,6.49,20.91,0.09,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.9,55.98,54.23,71.36,40.2,46.33061479751375,53.66938520248624,Kalah
